Sec	Nsec	OrientX	OrientY	OrientZ	OrientW	AngVelX	AngVelY	AngVelZ	AccX	AccY	AccZ
 1620116533	  478222955	0.02920	-0.01866	0.70121	0.71210	0.00639	0.00000	-0.02235	0.75178	-0.02873	9.86112
 1620116533	  524222955	0.02735	-0.02248	0.70087	0.71240	0.01064	-0.00426	-0.02341	0.69192	0.06943	9.92456
 1620116533	  603222955	0.02485	-0.02288	0.70040	0.71294	0.00851	-0.00639	-0.02235	0.66439	0.02454	9.89404
 1620116533	  689222955	0.02746	-0.02529	0.69973	0.71343	0.01809	0.00000	-0.01916	0.73682	0.03472	9.88446
 1620116533	  853222955	0.02668	-0.02348	0.69877	0.71445	0.00532	0.00000	-0.01596	0.70689	0.04788	9.88865
 1620116533	  903222955	0.02662	-0.02423	0.69850	0.71470	0.00745	0.00000	-0.01596	0.70509	0.02574	9.90661
 1620116534	  581965026	0.07377	-0.04277	0.69351	0.71538	-0.00639	0.00000	0.00000	0.69671	0.05686	9.92277
 1620116534	  630965026	0.06931	-0.04111	0.69381	0.71563	-0.00532	0.00000	0.00000	0.67876	0.03651	9.88925
 1620116534	  641965026	0.06781	-0.04049	0.69391	0.71571	0.00000	0.00000	0.00000	0.68414	0.03950	9.92756
 1620116536	  706965026	0.02727	-0.02375	0.70480	0.70848	0.00000	-0.00532	0.00532	0.71048	0.05267	9.90302
 1620116536	  718965026	0.02649	-0.02343	0.70486	0.70846	0.00000	-0.00532	0.00639	0.69611	0.04369	9.88626
 1620116536	  822965026	0.02849	-0.02235	0.70493	0.70834	0.00000	-0.00532	0.00000	0.71766	0.08859	9.92816
 1620116536	  854965026	0.03060	-0.02119	0.70485	0.70837	0.00000	-0.00639	0.00000	0.71467	0.07422	9.90421
 1620116536	  934965026	0.02901	-0.02297	0.70491	0.70833	-0.00745	-0.00426	0.00000	0.71467	0.07781	9.88686
 1620116537	  129034927	0.02415	-0.02162	0.70506	0.70840	-0.00851	0.00000	0.00000	0.68175	0.06404	9.92217
 1620116537	  160034927	0.03073	-0.02474	0.70456	0.70854	-0.00639	0.00000	-0.01064	0.72185	0.08440	9.91618
 1620116537	  237034927	0.02655	-0.02358	0.70433	0.70898	0.00000	0.00000	-0.01383	0.71527	0.07003	9.91439
 1620116537	  360034927	0.02380	-0.02173	0.70382	0.70964	-0.00532	0.00000	-0.01490	0.72305	0.05267	9.90721
 1620116537	  451034927	0.02839	-0.02324	0.70320	0.71004	-0.00958	0.00000	-0.01490	0.72305	0.07661	9.88446
 1620116537	  573034927	0.02472	-0.02448	0.70270	0.71063	-0.00745	0.00000	-0.01277	0.70210	0.03651	9.92756
 1620116537	  652034927	0.02587	-0.02190	0.70230	0.71107	-0.00639	0.00000	-0.01171	0.70150	0.05806	9.91918
 1620116537	  884034927	0.02624	-0.02263	0.70139	0.71193	0.00000	0.00532	-0.00958	0.67876	0.05806	9.90361
 1620116538	   12034927	0.02990	-0.02316	0.70091	0.71224	0.00000	0.00639	-0.00745	0.70390	0.06105	9.93354
 1620116538	   22034927	0.02888	-0.02313	0.70093	0.71227	-0.00426	0.00532	-0.00639	0.71587	0.06764	9.89284
 1620116538	  201034927	0.01814	-0.02258	0.70086	0.71270	0.00000	0.00000	-0.00532	0.71347	0.05387	9.90421
 1620116538	  267034927	0.02458	-0.02369	0.70062	0.71271	0.00000	0.00000	0.00000	0.71168	0.03472	9.90421
 1620116538	  582034927	0.02567	-0.02265	0.70059	0.71274	0.00426	-0.00639	0.00000	0.67876	0.04968	9.90541
 1620116538	  664034927	0.02680	-0.02369	0.70055	0.71270	0.00000	-0.00532	0.00000	0.70509	0.04369	9.90062
 1620116538	  748034927	0.02673	-0.02310	0.70056	0.71271	0.00745	-0.00639	0.00000	0.69971	0.05267	9.92337
 1620116538	  891034927	0.03024	-0.02409	0.70046	0.71263	0.00851	-0.00851	0.00000	0.72245	0.07362	9.92636
 1620116538	  970034927	0.02447	-0.02446	0.70076	0.71255	0.00958	0.00000	0.00532	0.69731	0.00060	9.95509
 1620116539	  145034927	0.02428	-0.02107	0.70092	0.71251	0.00958	-0.00532	0.00851	0.67816	0.03891	9.93833
 1620116539	  161034927	0.03205	-0.02817	0.70116	0.71172	0.00000	0.00000	0.01383	0.69611	0.05567	9.90960
 1620116539	  258034927	0.02465	-0.02404	0.70193	0.71141	0.00000	0.00000	0.01490	0.71048	0.00419	9.89524
 1620116539	  355034927	0.02834	-0.02301	0.70244	0.71080	0.00639	0.00000	0.01596	0.72425	0.07242	9.88087
 1620116539	  456034927	0.02761	-0.02261	0.70302	0.71027	0.00000	0.00000	0.01596	0.71108	0.07003	9.92397
 1620116539	  549117918	0.02915	-0.02227	0.70348	0.70976	0.00000	0.00426	0.01490	0.72245	0.05986	9.93953
 1620116539	  659117918	0.02261	-0.01778	0.70419	0.70942	0.00000	0.00000	0.01277	0.67457	0.06464	9.89823
 1620116539	  752117918	0.02641	-0.02345	0.70441	0.70891	-0.01064	0.00532	0.00851	0.70150	0.04130	9.91199
 1620116539	  878117918	0.02566	-0.02430	0.70467	0.70865	0.00000	0.00000	0.00000	0.66439	0.03531	9.93294
 1620116539	  969117918	0.02524	-0.02339	0.70468	0.70868	0.00000	0.00745	0.00000	0.69851	-0.00180	9.92217
 1620116540	  138117918	0.01842	-0.02653	0.70473	0.70874	-0.00532	0.00000	-0.00426	0.70090	0.03172	9.93594
 1620116540	  176117918	0.02146	-0.02548	0.70458	0.70884	0.00000	0.00000	-0.00532	0.70809	0.04429	9.90242
 1620116540	  252117918	0.02656	-0.02259	0.70426	0.70908	0.00426	0.00000	-0.00639	0.69492	0.06404	9.92157
 1620116540	  377117918	0.02970	-0.02215	0.70380	0.70943	-0.00851	-0.00745	-0.00639	0.70629	0.04429	9.90781
 1620116540	  475117918	0.02141	-0.02368	0.70382	0.70966	0.00000	-0.00851	-0.00639	0.69312	0.01377	9.87608
 1620116540	  554117918	0.02666	-0.02274	0.70349	0.70983	0.00426	-0.01383	-0.00532	0.68414	0.04250	9.89943
 1620116540	  651117918	0.02821	-0.02287	0.70332	0.70994	0.00000	-0.01171	0.00000	0.71826	0.07003	9.89404
 1620116540	  741117918	0.02667	-0.02305	0.70336	0.70996	-0.01171	-0.01064	0.00000	0.70868	0.06285	9.91918
 1620116540	  866117918	0.02516	-0.02493	0.70340	0.70990	0.00532	-0.00745	0.00000	0.70030	0.00599	9.87189
 1620116540	  945117918	0.02689	-0.02338	0.70335	0.70994	0.00532	0.00000	0.00000	0.70988	0.04968	9.90062
 1620116541	  146117918	0.01618	-0.02864	0.70369	0.70974	0.00000	0.00639	0.00000	0.69432	0.01856	9.87908
 1620116541	  179117918	0.01974	-0.02680	0.70359	0.70982	0.01171	0.01064	0.00000	0.71467	0.02933	9.90541
 1620116541	  250117918	0.02570	-0.02342	0.70343	0.70991	0.01171	0.01064	0.00000	0.69791	0.07781	9.89763
 1620116541	  380117918	0.02364	-0.02388	0.70360	0.70980	-0.00532	0.01277	0.00532	0.68414	0.02454	9.89943
 1620116541	  457117918	0.02232	-0.02430	0.70374	0.70968	0.00000	0.00851	0.00639	0.67935	0.05088	9.94791
 1620116541	  557117918	0.02676	-0.02302	0.70389	0.70943	0.01064	0.00000	0.00851	0.70629	0.05626	9.92995
 1620116541	  681117918	0.02782	-0.02306	0.70424	0.70904	-0.00851	0.00000	0.01064	0.69911	0.03112	9.91618
 1620116541	  763117918	0.02455	-0.02384	0.70456	0.70881	0.00000	0.00000	0.00745	0.67217	0.02274	9.90541
 1620116541	  840117918	0.02550	-0.02293	0.70477	0.70860	0.00958	-0.00745	0.00745	0.67935	0.03831	9.92935
 1620116541	  916117918	0.02739	-0.02290	0.70491	0.70840	0.00000	-0.00745	0.00958	0.69971	0.07422	9.91858
 1620116542	  125552982	0.02311	-0.02068	0.70524	0.70829	-0.01277	-0.00532	0.00000	0.66260	0.03591	9.90781
 1620116542	  156552982	0.03018	-0.02352	0.70499	0.70818	0.00958	0.00000	0.00000	0.70150	0.06823	9.88446
 1620116542	  245552982	0.02768	-0.02418	0.70493	0.70832	0.00000	0.00000	-0.00745	0.69013	0.05926	9.93534
 1620116542	  345552982	0.02676	-0.02460	0.70473	0.70854	0.00000	0.00000	-0.00532	0.70449	0.01616	9.93294
 1620116542	  439552982	0.02638	-0.02314	0.70455	0.70878	0.00532	0.00000	-0.00639	0.69971	0.04489	9.91020
 1620116542	  537552982	0.02898	-0.02232	0.70429	0.70897	0.00000	0.00000	-0.00426	0.70928	0.07482	9.89703
 1620116542	  639552982	0.02801	-0.02308	0.70414	0.70912	-0.00426	0.00000	-0.00426	0.69372	0.06584	9.91199
 1620116542	  748552982	0.03167	-0.02515	0.70395	0.70909	0.00000	0.00000	0.00000	0.71467	0.05207	9.91379
 1620116542	  839552982	0.02716	-0.02324	0.70412	0.70918	0.00000	0.00000	0.00000	0.70150	0.05686	9.90062
 1620116542	  934552982	0.02660	-0.02377	0.70413	0.70917	-0.00532	0.00000	0.00000	0.69791	0.04369	9.88925
 1620116543	  128552982	0.02467	-0.02310	0.70419	0.70920	0.00000	0.00000	0.00000	0.68414	0.03352	9.89464
 1620116543	  177552982	0.02952	-0.02566	0.70402	0.70910	0.00000	0.00000	0.00000	0.72125	0.05746	9.92397
 1620116543	  233552982	0.02758	-0.02321	0.70408	0.70920	0.00000	0.00000	0.00000	0.71168	0.07242	9.91140
 1620116543	  332552982	0.02682	-0.02260	0.70411	0.70922	-0.00426	0.00000	0.00000	0.69372	0.05626	9.88745
 1620116543	  425552982	0.02634	-0.02326	0.70413	0.70920	0.00000	0.00000	0.00000	0.70449	0.06105	9.93175
 1620116543	  567552982	0.03161	-0.02633	0.70393	0.70907	-0.00532	0.00000	0.00000	0.70270	0.05028	9.89763
 1620116543	  636552982	0.02544	-0.02357	0.70415	0.70920	-0.00426	0.00000	0.00000	0.68833	0.02753	9.92816
 1620116543	  735552982	0.02612	-0.02419	0.70412	0.70918	0.00000	0.00000	0.00000	0.71766	0.03831	9.90182
 1620116543	  857552982	0.02970	-0.02496	0.70404	0.70910	0.00000	0.00000	0.00426	0.72006	0.05207	9.93474
 1620116543	  942552982	0.02578	-0.02364	0.70424	0.70909	0.00000	-0.00532	0.00426	0.69492	0.04609	9.90182
 1620116544	  150552982	0.02708	-0.02250	0.70437	0.70895	0.00000	-0.00426	0.00426	0.70210	0.05866	9.91559
 1620116544	  157552982	0.01849	-0.03002	0.70489	0.70843	0.00000	-0.00426	0.00639	0.71347	0.05926	9.92875
 1620116544	  243552982	0.02491	-0.02512	0.70489	0.70843	0.00000	-0.00426	0.00639	0.70509	0.02095	9.88686
 1620116544	  337552982	0.03199	-0.02310	0.70483	0.70827	0.00000	0.00000	0.00639	0.70868	0.05207	9.91499
 1620116544	  442552982	0.02659	-0.02345	0.70531	0.70801	0.00000	0.00000	0.00745	0.70030	0.04369	9.91978
 1620116544	  548617118	0.02736	-0.02380	0.70549	0.70778	0.00000	0.00000	0.00745	0.71587	0.04908	9.91798
 1620116544	  670617118	0.02621	-0.02504	0.70588	0.70740	0.00639	0.00000	0.00851	0.70868	0.04489	9.92935
 1620116544	  760617118	0.02806	-0.02326	0.70609	0.70718	0.00532	0.00000	0.00851	0.70390	0.03711	9.92277
 1620116544	  881617118	0.02643	-0.02676	0.70649	0.70671	0.00000	0.00000	0.00745	0.70090	0.04369	9.91978
 1620116544	  983617118	0.02470	-0.02149	0.70687	0.70658	0.00000	0.00000	0.00851	0.70809	0.03292	9.90840
 1620116545	  160617118	0.02753	-0.02566	0.70700	0.70621	0.00000	0.00000	0.00745	0.71467	0.04788	9.87548
 1620116545	  166617118	0.02419	-0.01634	0.70734	0.70627	0.00000	0.00000	0.00745	0.69971	0.04788	9.89943
 1620116545	  266617118	0.02634	-0.02329	0.70759	0.70575	0.00000	0.00000	0.00851	0.69791	0.04130	9.91020
 1620116545	  394617118	0.02450	-0.02487	0.70805	0.70529	0.00000	0.00000	0.00851	0.70569	0.04130	9.86950
 1620116545	  491617118	0.02656	-0.02432	0.70823	0.70506	0.00000	0.00000	0.00851	0.71706	0.03771	9.92157
 1620116545	  567617118	0.02679	-0.02439	0.70840	0.70487	0.00000	-0.00426	0.00639	0.71347	0.02873	9.90840
 1620116545	  654617118	0.02675	-0.02419	0.70864	0.70464	0.00000	0.00000	0.00745	0.71527	0.03292	9.88865
 1620116545	  756617118	0.02742	-0.02328	0.70886	0.70442	-0.00532	0.00000	0.00639	0.71826	0.05507	9.88925
 1620116545	  825617118	0.02656	-0.02429	0.70907	0.70421	-0.00639	0.00000	0.00851	0.70090	0.04010	9.89464
 1620116545	  978617118	0.02741	-0.02354	0.70941	0.70386	0.00000	0.00000	0.00532	0.70569	0.03831	9.90122
 1620116546	   59617118	0.02671	-0.02496	0.70957	0.70368	0.00000	0.00000	0.00532	0.71287	0.03651	9.89224
 1620116546	  177617118	0.02431	-0.01665	0.70989	0.70369	0.00000	0.00000	0.00639	0.71168	0.01975	9.91858
 1620116546	  402617118	0.02468	-0.02434	0.71023	0.70311	0.00000	0.00000	0.00000	0.71706	0.01856	9.91978
 1620116546	  502617118	0.02598	-0.02296	0.71033	0.70301	0.00000	0.00000	0.00426	0.68714	0.04310	9.91319
 1620116546	  548617118	0.02698	-0.02365	0.71030	0.70298	0.00000	0.00000	0.00000	0.69372	0.04369	9.90242
 1620116546	  642617118	0.02699	-0.02366	0.71030	0.70298	0.00000	0.00000	0.00000	0.71168	0.04130	9.93833
 1620116546	  753617118	0.02514	-0.02147	0.71036	0.70306	0.00000	0.00000	0.00000	0.70210	0.05267	9.92995
 1620116546	  864617118	0.02628	-0.02539	0.71033	0.70291	0.00426	0.00000	0.00000	0.70090	0.03950	9.91738
 1620116546	  961617118	0.02598	-0.02570	0.71035	0.70290	0.00000	0.00000	0.00000	0.69911	0.05686	9.94671
 1620116547	   37488082	0.02698	-0.02395	0.71031	0.70296	0.00000	0.00000	0.00000	0.71646	0.04010	9.92037
 1620116547	  161488082	0.01921	-0.01676	0.71054	0.70319	0.00000	0.00000	0.00000	0.70090	0.03950	9.89583
 1620116547	  241488082	0.02484	-0.02190	0.71038	0.70303	0.00000	0.00000	0.00000	0.70569	0.04190	9.88147
 1620116547	  336488082	0.02666	-0.02390	0.71032	0.70296	0.00000	0.00000	0.00000	0.70868	0.03891	9.92397
 1620116547	  419488082	0.02670	-0.02413	0.71032	0.70295	0.00000	0.00000	0.00000	0.71407	0.03053	9.90302
 1620116547	  546488082	0.02733	-0.02317	0.71023	0.70305	0.00000	0.00000	0.00000	0.70868	0.03172	9.92337
 1620116547	  631488082	0.02726	-0.02318	0.71020	0.70308	0.00000	0.00000	-0.00532	0.70928	0.05746	9.92097
 1620116547	  745488082	0.02843	-0.02055	0.71000	0.70332	0.00000	0.00000	-0.00426	0.70928	0.05327	9.94192
 1620116547	  837488082	0.02666	-0.02340	0.70992	0.70339	0.00000	0.00000	-0.00426	0.70569	0.04190	9.90361
 1620116547	  936488082	0.02610	-0.02358	0.70986	0.70346	0.00000	0.00000	-0.00532	0.70090	0.03292	9.92995
 1620116548	   38488082	0.02384	-0.02133	0.70972	0.70375	0.00000	0.00000	-0.00639	0.69552	0.03950	9.91618
 1620116548	  166488082	0.03164	-0.02694	0.70915	0.70382	0.00000	0.00000	-0.00745	0.68714	0.04190	9.89763
 1620116548	  237488082	0.02657	-0.02296	0.70917	0.70416	-0.00426	0.00000	-0.00639	0.68654	0.03292	9.90721
 1620116548	  337488082	0.02610	-0.02353	0.70894	0.70439	0.00000	0.00000	-0.00745	0.71347	0.04369	9.92935
 1620116548	  440488082	0.02804	-0.02565	0.70859	0.70459	0.00000	0.00000	-0.00639	0.70749	0.04070	9.90361
 1620116548	  537488082	0.02682	-0.02353	0.70837	0.70493	0.00000	0.00000	-0.00851	0.71347	0.03172	9.92097
 1620116548	  636488082	0.02634	-0.02377	0.70812	0.70519	0.00000	0.00000	-0.00745	0.70150	0.04010	9.89943
 1620116548	  741488082	0.02879	-0.02517	0.70774	0.70543	0.00000	0.00000	-0.00745	0.71646	0.04848	9.91918
 1620116548	  834488082	0.02753	-0.02311	0.70750	0.70579	0.00000	0.00000	-0.00745	0.71287	0.06524	9.90661
 1620116548	  924488082	0.02642	-0.02349	0.70730	0.70602	0.00000	0.00000	-0.00745	0.69791	0.04070	9.90062
 1620116549	  144488082	0.02615	-0.02355	0.70700	0.70633	0.00000	0.00000	-0.00745	0.72185	0.04369	9.90661
 1620116549	  166488082	0.03521	-0.02192	0.70632	0.70667	0.00000	0.00000	-0.00851	0.71108	0.04908	9.93893
 1620116549	  241488082	0.02793	-0.02365	0.70640	0.70686	0.00000	0.00000	-0.00745	0.71587	0.03412	9.91738
 1620116549	  362488082	0.02534	-0.02015	0.70617	0.70730	0.00000	0.00000	-0.00639	0.68534	0.05686	9.93594
 1620116549	  435488082	0.02635	-0.02145	0.70597	0.70742	0.00000	0.00000	-0.00745	0.69731	0.05866	9.92576
 1620116549	  512488082	0.02521	-0.02453	0.70582	0.70751	0.00000	0.00000	-0.00745	0.69911	0.05207	9.92875
 1620116549	  660704973	0.02414	-0.02248	0.70556	0.70787	0.00000	0.00000	-0.00639	0.71227	0.04968	9.89763
 1620116549	  736704973	0.02748	-0.02404	0.70530	0.70797	0.00000	0.00000	-0.00639	0.71527	0.04250	9.88386
 1620116549	  855704973	0.02793	-0.02345	0.70500	0.70827	0.00000	0.00000	-0.00639	0.70928	0.05028	9.91439
 1620116549	  957704973	0.02612	-0.02292	0.70486	0.70849	0.00000	0.00000	-0.00532	0.68534	0.06584	9.90721
 1620116550	  157704973	0.02487	-0.02190	0.70470	0.70873	0.00000	0.00000	-0.00639	0.70809	0.04669	9.92337
 1620116550	  163704973	0.03254	-0.02939	0.70422	0.70862	0.00000	-0.00426	-0.00532	0.70509	0.04429	9.91918
 1620116550	  244704973	0.02626	-0.02396	0.70432	0.70898	0.00000	0.00000	-0.00426	0.70449	0.03711	9.88326
 1620116550	  325704973	0.02598	-0.02255	0.70422	0.70914	0.00000	0.00000	-0.00426	0.69731	0.04908	9.92816
 1620116550	  451704973	0.03068	-0.02405	0.70401	0.70911	0.00000	0.00000	0.00000	0.70270	0.02753	9.91020
 1620116550	  569704973	0.02971	-0.02231	0.70405	0.70917	0.00000	0.00000	0.00000	0.70090	0.04310	9.92935
 1620116550	  645704973	0.02515	-0.02375	0.70422	0.70913	0.00000	0.00000	0.00000	0.69013	0.04369	9.87848
 1620116550	  756704973	0.02644	-0.02307	0.70417	0.70916	0.00000	0.00000	0.00000	0.69611	0.04848	9.91080
 1620116550	  854704973	0.02621	-0.02103	0.70417	0.70923	0.00000	0.00000	0.00000	0.70749	0.03472	9.92097
 1620116550	  938704973	0.02847	-0.02167	0.70409	0.70920	0.00000	0.00000	0.00000	0.70509	0.06464	9.90661
 1620116550	  971704973	0.02642	-0.02331	0.70417	0.70915	0.00000	0.00000	0.00000	0.69611	0.01915	9.90182
 1620116551	  185704973	0.02262	-0.01107	0.70422	0.70953	0.00000	0.00000	0.00000	0.69312	0.05686	9.89643
 1620116551	  251704973	0.02487	-0.01794	0.70420	0.70933	0.00000	0.00000	0.00000	0.70330	0.05267	9.91858
 1620116551	  360704973	0.02601	-0.02269	0.70418	0.70917	0.00000	0.00000	0.00000	0.68534	0.02334	9.88386
 1620116551	  449704973	0.02662	-0.02404	0.70418	0.70911	0.00000	0.00000	0.00000	0.70150	0.03472	9.91618
 1620116551	  554704973	0.02430	-0.02295	0.70432	0.70909	0.00000	-0.00426	0.00426	0.72065	0.04310	9.90302
 1620116551	  650704973	0.02611	-0.02294	0.70439	0.70896	0.00000	0.00000	0.00426	0.69372	0.05148	9.89583
 1620116552	   18704973	0.02687	-0.02378	0.70503	0.70826	0.00000	0.00000	0.00532	0.71227	0.04190	9.92097
 1620116552	   18704973	0.02760	-0.02413	0.70502	0.70823	0.00000	0.00000	0.00532	0.71646	0.04729	9.89404
 1620116552	   31569105	0.02692	-0.02486	0.70509	0.70816	0.00000	0.00000	0.00639	0.72365	0.03172	9.89763
 1620116552	  309569105	0.02600	-0.02283	0.70570	0.70766	0.00000	0.00000	0.00745	0.70330	0.04908	9.88566
 1620116552	  352569105	0.02707	-0.02393	0.70576	0.70753	0.00000	0.00000	0.00532	0.71168	0.04848	9.88805
 1620116552	  455569105	0.02829	-0.02067	0.70595	0.70739	0.00000	0.00426	0.00639	0.70868	0.05387	9.91319
 1620116552	  538569105	0.02605	-0.02305	0.70623	0.70712	0.00000	0.00000	0.00745	0.70390	0.05088	9.90601
 1620116552	  637569105	0.02639	-0.02357	0.70649	0.70683	0.00000	0.00000	0.00745	0.70210	0.04908	9.86232
 1620116552	  754569105	0.02519	-0.02525	0.70684	0.70646	0.00000	0.00000	0.00745	0.71946	0.06464	9.91439
 1620116552	  837569105	0.02818	-0.02371	0.70695	0.70630	0.00000	0.00000	0.00745	0.71168	0.05207	9.91978
 1620116552	  946569105	0.02657	-0.02429	0.70726	0.70604	0.00000	0.00000	0.00745	0.71287	0.02993	9.89883
 1620116553	  122569105	0.02941	-0.02303	0.70742	0.70580	0.00000	0.00000	0.00745	0.71347	0.04369	9.91618
 1620116553	  139569105	0.02273	-0.02362	0.70788	0.70556	0.00000	0.00000	0.00639	0.69731	0.03711	9.90541
 1620116553	  242569105	0.02664	-0.02357	0.70804	0.70527	0.00000	0.00000	0.00851	0.70928	0.03891	9.91499
 1620116553	  351569105	0.02511	-0.02493	0.70836	0.70495	0.00000	0.00000	0.00639	0.70270	0.04250	9.88207
 1620116553	  434569105	0.02635	-0.02527	0.70851	0.70475	0.00000	0.00000	0.00639	0.69432	0.04130	9.88745
 1620116553	  539569105	0.02670	-0.02362	0.70875	0.70455	0.00000	0.00000	0.00532	0.71886	0.03591	9.90721
 1620116553	  642569105	0.02757	-0.02183	0.70895	0.70437	0.00000	0.00000	0.00532	0.69791	0.04848	9.94013
 1620116554	  224569105	0.02031	-0.02719	0.71008	0.70330	0.00000	0.00000	0.00000	0.69192	0.03711	9.93175
 1620116554	  611537014	0.02604	-0.02359	0.70988	0.70344	0.00000	-0.00426	0.00000	0.69552	0.03531	9.90781
 1620116554	  651537014	0.02786	-0.02145	0.70981	0.70351	0.00000	0.00000	0.00000	0.67876	0.04729	9.89344
 1620116554	  821537014	0.02655	-0.02336	0.70986	0.70345	0.00000	-0.00426	0.00000	0.69851	0.04250	9.91140
 1620116555	  665537014	0.02741	-0.02414	0.70948	0.70377	0.00000	0.00000	-0.00426	0.71946	0.05507	9.91978
 1620116555	  683537014	0.02705	-0.02307	0.70945	0.70385	0.00000	0.00000	-0.00532	0.70030	0.05567	9.91858
 1620116556	   57537014	0.02644	-0.02334	0.70870	0.70462	0.00000	0.00000	-0.00745	0.69911	0.03412	9.89105
 1620116556	  181537014	0.02832	-0.02605	0.70857	0.70459	0.00000	0.00000	-0.00639	0.72125	0.03711	9.88865
 1620116556	  279537014	0.02923	-0.02165	0.70806	0.70521	0.00000	-0.00426	-0.00745	0.70270	0.04489	9.91738
 1620116556	  572537014	0.02865	-0.02301	0.70732	0.70593	0.00000	0.00000	-0.00745	0.72065	0.05866	9.94611
 1620116556	  592537014	0.02737	-0.02308	0.70733	0.70597	0.00000	0.00000	-0.00745	0.69731	0.05088	9.92816
 1620116556	  660537014	0.02882	-0.02383	0.70708	0.70614	0.00000	0.00000	-0.00851	0.71347	0.04310	9.88985
 1620116557	  250106988	0.02397	-0.02692	0.70571	0.70758	0.00000	0.00000	-0.00532	0.70509	0.04848	9.91439
 1620116557	  268106988	0.02558	-0.02532	0.70560	0.70769	0.00000	0.00000	-0.00639	0.70988	0.04908	9.91798
 1620116557	  728106988	0.02776	-0.02671	0.70450	0.70865	0.00000	0.00000	-0.00532	0.70449	0.05806	9.91379
 1620116558	   22106988	0.02900	-0.02356	0.70408	0.70914	0.00000	0.00000	0.00000	0.71048	0.04669	9.90361
 1620116558	   55106988	0.02703	-0.02437	0.70415	0.70911	0.00000	0.00000	0.00000	0.71646	0.04130	9.90960
 1620116558	  217106988	0.02913	-0.02411	0.70407	0.70912	0.00000	0.00000	0.00000	0.72305	0.05926	9.90122
 1620116558	  421106988	0.02821	-0.02395	0.70410	0.70913	0.00000	0.00000	0.00000	0.69372	0.02813	9.86950
 1620116558	  570106988	0.02698	-0.02423	0.70415	0.70912	0.00000	0.00000	0.00000	0.71826	0.06165	9.91738
 1620116558	  671106988	0.02662	-0.02307	0.70416	0.70916	0.00426	0.00000	0.00000	0.70330	0.05207	9.90541
 1620116558	  953106988	0.02813	-0.02596	0.70411	0.70905	0.00000	0.00000	0.00000	0.71048	0.04010	9.89344
 1620116559	   59106988	0.02572	-0.02328	0.70419	0.70916	0.00000	0.00000	0.00000	0.69611	0.04190	9.91918
 1620116559	  202106988	0.02666	-0.02548	0.70416	0.70907	0.00000	0.00000	0.00000	0.71168	0.04010	9.90242
 1620116559	  417106988	0.02633	-0.02373	0.70430	0.70901	0.00000	0.00000	0.00426	0.70270	0.03771	9.92875
 1620116559	  461106988	0.02715	-0.02120	0.70431	0.70905	0.00000	0.00000	0.00000	0.71048	0.03531	9.89883
